account_id,type,amount,recipient_account,description,date
100505,TRANSFER,611.49,100437,Règlement facture - 611.49 MAD,2024-09-03 00:40:55
100649,DEPOSIT,7724.46,,Allocation mensuelle - 7724.46 MAD,2024-09-03 00:55:45
100196,WITHDRAW,1189.8,,Retrait en espèces - 1189.8 MAD,2024-09-03 04:01:10
100161,TRANSFER,7534.01,100505,Paiement de loyer - 7534.01 MAD,2024-09-03 04:20:42
100621,DEPOSIT,1741.73,,Allocation mensuelle - 1741.73 MAD,2024-09-03 06:23:30
100687,WITHDRAW,305.34,,Paiement carte bancaire - 305.34 MAD,2024-09-03 06:34:59
100038,DEPOSIT,9027.44,,Prime annuelle - 9027.44 MAD,2024-09-03 07:24:10
100518,DEPOSIT,7654.44,,Dépôt de salaire - 7654.44 MAD,2024-09-03 10:01:26
100150,DEPOSIT,1194.83,,Versement client - 1194.83 MAD,2024-09-03 10:02:37
100179,DEPOSIT,110.59,,Dépôt par chèque - 110.59 MAD,2024-09-03 11:43:04
100369,DEPOSIT,3257.41,,Allocation mensuelle - 3257.41 MAD,2024-09-03 12:58:46
100254,DEPOSIT,1784.08,,Dépôt en espèces - 1784.08 MAD,2024-09-03 13:08:04
100243,DEPOSIT,6203.71,,Dépôt en espèces - 6203.71 MAD,2024-09-03 14:00:38
100150,WITHDRAW,2460.27,,Paiement carte bancaire - 2460.27 MAD,2024-09-03 14:09:00
100262,TRANSFER,4628.76,100343,Paiement de loyer - 4628.76 MAD,2024-09-03 14:16:42
100500,TRANSFER,8143.68,100103,Paiement de loyer - 8143.68 MAD,2024-09-03 14:51:14
100607,TRANSFER,6473.48,100744,Virement permanent - 6473.48 MAD,2024-09-03 15:09:57
100146,WITHDRAW,7229.98,,Retrait au distributeur - 7229.98 MAD,2024-09-03 15:49:25
100649,WITHDRAW,162.16,,Paiement carte bancaire - 162.16 MAD,2024-09-03 16:34:58
100236,TRANSFER,986.61,100704,Virement familial - 986.61 MAD,2024-09-03 16:45:43
100499,WITHDRAW,2647.56,,Prélèvement mensuel - 2647.56 MAD,2024-09-03 17:53:55
100361,WITHDRAW,3080.13,,Paiement carte bancaire - 3080.13 MAD,2024-09-03 18:19:12
100503,DEPOSIT,8898.0,,Remboursement - 8898.0 MAD,2024-09-03 18:27:19
100418,WITHDRAW,155.22,,Retrait au distributeur - 155.22 MAD,2024-09-03 18:39:47
100543,DEPOSIT,689.71,,Dépôt en espèces - 689.71 MAD,2024-09-03 18:45:36
100293,TRANSFER,5823.46,100079,Règlement facture - 5823.46 MAD,2024-09-03 19:35:25
100204,TRANSFER,8607.92,100179,Paiement de loyer - 8607.92 MAD,2024-09-03 20:50:54
100519,WITHDRAW,2031.03,,Retrait au distributeur - 2031.03 MAD,2024-09-03 21:41:02
100471,WITHDRAW,8328.9,,Retrait guichet - 8328.9 MAD,2024-09-03 21:50:09
100750,WITHDRAW,182.3,,Retrait bancaire - 182.3 MAD,2024-09-03 21:58:20
100353,TRANSFER,2998.2,100644,Paiement de facture - 2998.2 MAD,2024-09-03 22:04:47
100311,TRANSFER,5186.06,100269,Règlement facture - 5186.06 MAD,2024-09-03 22:37:18
100211,TRANSFER,8467.61,100136,Virement permanent - 8467.61 MAD,2024-09-03 23:15:35
100393,DEPOSIT,4254.51,,Allocation mensuelle - 4254.51 MAD,2024-09-04 00:24:56
100728,DEPOSIT,659.86,,Versement client - 659.86 MAD,2024-09-04 00:57:44
100550,TRANSFER,3304.27,100555,Paiement fournisseur - 3304.27 MAD,2024-09-04 02:16:17
100174,DEPOSIT,7003.03,,Prime annuelle - 7003.03 MAD,2024-09-04 02:20:07
100017,WITHDRAW,4502.35,,Retrait bancaire - 4502.35 MAD,2024-09-04 02:58:29
100278,WITHDRAW,9573.93,,Retrait guichet - 9573.93 MAD,2024-09-04 04:01:39
100427,TRANSFER,328.98,100077,Virement familial - 328.98 MAD,2024-09-04 04:28:35
100367,WITHDRAW,2736.83,,Prélèvement mensuel - 2736.83 MAD,2024-09-04 05:16:29
100624,WITHDRAW,8418.41,,Retrait au distributeur - 8418.41 MAD,2024-09-04 06:15:39
100395,DEPOSIT,530.92,,Dépôt de salaire - 530.92 MAD,2024-09-04 06:33:29
100595,TRANSFER,2212.46,100486,Règlement facture - 2212.46 MAD,2024-09-04 08:29:14
100087,TRANSFER,9541.28,100200,Virement permanent - 9541.28 MAD,2024-09-04 09:26:32
100554,TRANSFER,1531.47,100310,Paiement de facture - 1531.47 MAD,2024-09-04 09:38:40
100135,TRANSFER,4114.17,100125,Règlement facture - 4114.17 MAD,2024-09-04 10:23:12
100403,TRANSFER,8977.02,100094,Paiement fournisseur - 8977.02 MAD,2024-09-04 10:45:39
100541,WITHDRAW,1773.12,,Retrait en espèces - 1773.12 MAD,2024-09-04 11:11:00
100652,TRANSFER,2730.51,100488,Paiement fournisseur - 2730.51 MAD,2024-09-04 11:11:14
100363,TRANSFER,767.1,100568,Transfert international - 767.1 MAD,2024-09-04 11:24:18
100014,WITHDRAW,5946.53,,Retrait bancaire - 5946.53 MAD,2024-09-04 11:33:13
100027,TRANSFER,9791.86,100454,Virement permanent - 9791.86 MAD,2024-09-04 12:11:46
100490,WITHDRAW,212.03,,Retrait bancaire - 212.03 MAD,2024-09-04 12:53:02
100043,TRANSFER,2696.82,100525,Paiement fournisseur - 2696.82 MAD,2024-09-04 14:09:25
100256,DEPOSIT,4221.49,,Remboursement - 4221.49 MAD,2024-09-04 14:39:56
100443,DEPOSIT,8284.32,,Versement client - 8284.32 MAD,2024-09-04 14:44:39
100411,WITHDRAW,2807.24,,Retrait bancaire - 2807.24 MAD,2024-09-04 14:48:23
100328,TRANSFER,1547.73,100185,Virement permanent - 1547.73 MAD,2024-09-04 16:37:01
100488,DEPOSIT,9903.75,,Dépôt de salaire - 9903.75 MAD,2024-09-04 16:39:28
100414,TRANSFER,7409.01,100754,Règlement facture - 7409.01 MAD,2024-09-04 16:42:31
100400,WITHDRAW,1557.76,,Retrait bancaire - 1557.76 MAD,2024-09-04 16:49:26
100588,DEPOSIT,9970.78,,Dépôt en espèces - 9970.78 MAD,2024-09-04 17:47:15
100670,DEPOSIT,1995.98,,Dépôt en espèces - 1995.98 MAD,2024-09-04 18:17:01
100236,WITHDRAW,9153.01,,Retrait au distributeur - 9153.01 MAD,2024-09-04 18:39:33
100655,TRANSFER,7767.81,100467,Virement vers épargne - 7767.81 MAD,2024-09-04 20:22:14
100126,DEPOSIT,3114.05,,Versement client - 3114.05 MAD,2024-09-04 20:53:16
100256,DEPOSIT,9800.49,,Allocation mensuelle - 9800.49 MAD,2024-09-04 21:44:44
100760,TRANSFER,4088.69,100660,Transfert international - 4088.69 MAD,2024-09-04 21:50:54
100624,DEPOSIT,6373.28,,Dépôt en espèces - 6373.28 MAD,2024-09-04 22:03:15
100460,DEPOSIT,2816.66,,Dépôt mensuel - 2816.66 MAD,2024-09-04 22:41:09
100130,TRANSFER,8268.63,100658,Règlement facture - 8268.63 MAD,2024-09-04 23:06:57
100402,DEPOSIT,878.28,,Dépôt mensuel - 878.28 MAD,2024-09-04 23:12:25
100330,DEPOSIT,6814.6,,Dépôt en espèces - 6814.6 MAD,2024-09-04 23:31:24
100766,DEPOSIT,1086.87,,Dépôt par chèque - 1086.87 MAD,2024-09-04 23:32:35
100462,DEPOSIT,201.9,,Versement client - 201.9 MAD,2024-09-04 23:32:44
100327,DEPOSIT,4579.12,,Allocation mensuelle - 4579.12 MAD,2024-09-04 23:55:39
100687,DEPOSIT,1278.31,,Dépôt en espèces - 1278.31 MAD,2024-09-05 00:24:33
100440,TRANSFER,5273.5,100058,Paiement fournisseur - 5273.5 MAD,2024-09-05 00:31:04
100395,DEPOSIT,1226.87,,Dépôt mensuel - 1226.87 MAD,2024-09-05 00:35:00
100150,WITHDRAW,2471.58,,Retrait au distributeur - 2471.58 MAD,2024-09-05 01:30:04
100306,DEPOSIT,5229.18,,Dépôt par chèque - 5229.18 MAD,2024-09-05 01:39:54
100221,DEPOSIT,1307.94,,Dépôt par chèque - 1307.94 MAD,2024-09-05 01:48:58
100530,DEPOSIT,4242.71,,Dépôt de salaire - 4242.71 MAD,2024-09-05 02:20:52
100295,WITHDRAW,5355.95,,Retrait guichet - 5355.95 MAD,2024-09-05 02:45:42
100273,DEPOSIT,6296.5,,Versement client - 6296.5 MAD,2024-09-05 03:01:57
100214,DEPOSIT,3865.16,,Dépôt en espèces - 3865.16 MAD,2024-09-05 03:44:56
100502,WITHDRAW,467.41,,Prélèvement mensuel - 467.41 MAD,2024-09-05 03:56:31
100761,DEPOSIT,1036.46,,Versement client - 1036.46 MAD,2024-09-05 04:09:25
100576,TRANSFER,5706.09,100182,Virement permanent - 5706.09 MAD,2024-09-05 04:29:29
100481,DEPOSIT,1471.85,,Dépôt par chèque - 1471.85 MAD,2024-09-05 04:42:23
100454,TRANSFER,3101.58,100736,Paiement de facture - 3101.58 MAD,2024-09-05 04:46:44
100512,TRANSFER,7573.17,100689,Virement vers épargne - 7573.17 MAD,2024-09-05 04:56:01
100672,WITHDRAW,7675.76,,Retrait guichet - 7675.76 MAD,2024-09-05 05:09:37
100440,WITHDRAW,4626.1,,Paiement carte bancaire - 4626.1 MAD,2024-09-05 05:20:49
100048,TRANSFER,5718.7,100147,Règlement facture - 5718.7 MAD,2024-09-05 05:24:16
100730,TRANSFER,7847.13,100738,Virement vers épargne - 7847.13 MAD,2024-09-05 05:53:42
100032,WITHDRAW,8141.38,,Retrait bancaire - 8141.38 MAD,2024-09-05 06:47:19
100427,TRANSFER,338.64,100529,Virement familial - 338.64 MAD,2024-09-05 07:08:35
100672,DEPOSIT,5634.88,,Dépôt de salaire - 5634.88 MAD,2024-09-05 08:22:08
100361,WITHDRAW,2442.51,,Retrait bancaire - 2442.51 MAD,2024-09-05 10:08:42
100088,WITHDRAW,2619.55,,Retrait bancaire - 2619.55 MAD,2024-09-05 10:33:27
100735,DEPOSIT,466.5,,Prime annuelle - 466.5 MAD,2024-09-05 12:12:05
100411,DEPOSIT,4135.69,,Prime annuelle - 4135.69 MAD,2024-09-05 12:21:03
100227,DEPOSIT,8126.07,,Remboursement - 8126.07 MAD,2024-09-05 13:42:56
100775,WITHDRAW,8339.71,,Retrait bancaire - 8339.71 MAD,2024-09-05 13:54:09
100741,DEPOSIT,2889.06,,Prime annuelle - 2889.06 MAD,2024-09-05 15:08:27
100214,TRANSFER,880.97,100190,Paiement fournisseur - 880.97 MAD,2024-09-05 16:12:35
100039,DEPOSIT,285.99,,Versement client - 285.99 MAD,2024-09-05 16:18:05
100622,WITHDRAW,2365.59,,Retrait guichet - 2365.59 MAD,2024-09-05 16:47:51
100683,TRANSFER,9058.43,100532,Règlement facture - 9058.43 MAD,2024-09-05 16:48:55
100205,DEPOSIT,2203.4,,Allocation mensuelle - 2203.4 MAD,2024-09-05 17:03:17
100742,WITHDRAW,310.3,,Retrait guichet - 310.3 MAD,2024-09-05 17:18:00
100669,DEPOSIT,1619.61,,Dépôt mensuel - 1619.61 MAD,2024-09-05 18:05:31
100726,DEPOSIT,7979.75,,Dépôt par chèque - 7979.75 MAD,2024-09-05 18:42:25
100769,WITHDRAW,5417.19,,Retrait guichet - 5417.19 MAD,2024-09-05 19:02:34
100493,WITHDRAW,4296.36,,Retrait en espèces - 4296.36 MAD,2024-09-05 19:15:50
100218,TRANSFER,2602.92,100590,Virement permanent - 2602.92 MAD,2024-09-05 19:18:09
100561,DEPOSIT,7178.69,,Dépôt en espèces - 7178.69 MAD,2024-09-05 19:56:56
100570,WITHDRAW,876.63,,Retrait en espèces - 876.63 MAD,2024-09-05 20:19:37
100134,TRANSFER,8642.34,100457,Paiement de loyer - 8642.34 MAD,2024-09-05 20:47:58
100155,TRANSFER,674.07,100479,Paiement de loyer - 674.07 MAD,2024-09-05 21:46:28
100345,DEPOSIT,2112.19,,Dépôt par chèque - 2112.19 MAD,2024-09-05 21:57:23
100481,TRANSFER,207.8,100547,Règlement facture - 207.8 MAD,2024-09-05 22:06:34
100400,TRANSFER,2162.19,100575,Transfert international - 2162.19 MAD,2024-09-05 23:47:23
100732,DEPOSIT,5162.18,,Prime annuelle - 5162.18 MAD,2024-09-06 00:15:26
100761,TRANSFER,6494.94,100401,Paiement de facture - 6494.94 MAD,2024-09-06 00:23:09
100261,DEPOSIT,6627.49,,Prime annuelle - 6627.49 MAD,2024-09-06 00:24:41
100159,DEPOSIT,5061.16,,Dépôt de salaire - 5061.16 MAD,2024-09-06 01:36:17
100403,WITHDRAW,5750.9,,Retrait en espèces - 5750.9 MAD,2024-09-06 01:47:45
100178,TRANSFER,7040.21,100405,Transfert international - 7040.21 MAD,2024-09-06 03:14:02
100772,WITHDRAW,7069.9,,Retrait bancaire - 7069.9 MAD,2024-09-06 03:24:07
100741,WITHDRAW,6077.33,,Paiement carte bancaire - 6077.33 MAD,2024-09-06 03:58:38
100503,WITHDRAW,8932.0,,Prélèvement mensuel - 8932.0 MAD,2024-09-06 04:05:33
100227,DEPOSIT,8789.93,,Dépôt en espèces - 8789.93 MAD,2024-09-06 04:29:13
100445,WITHDRAW,752.49,,Prélèvement mensuel - 752.49 MAD,2024-09-06 04:33:50
100240,TRANSFER,7499.86,100519,Virement permanent - 7499.86 MAD,2024-09-06 04:43:19
100043,DEPOSIT,3002.39,,Dépôt de salaire - 3002.39 MAD,2024-09-06 04:47:44
100289,DEPOSIT,6231.68,,Dépôt par chèque - 6231.68 MAD,2024-09-06 04:47:47
100017,WITHDRAW,5602.07,,Paiement carte bancaire - 5602.07 MAD,2024-09-06 06:03:47
100643,WITHDRAW,2060.61,,Prélèvement mensuel - 2060.61 MAD,2024-09-06 06:08:15
100283,DEPOSIT,1922.0,,Prime annuelle - 1922.0 MAD,2024-09-06 06:47:36
100063,TRANSFER,6323.74,100525,Transfert international - 6323.74 MAD,2024-09-06 07:03:04
100687,TRANSFER,1866.72,100374,Virement permanent - 1866.72 MAD,2024-09-06 07:44:56
100361,WITHDRAW,7067.78,,Retrait en espèces - 7067.78 MAD,2024-09-06 08:01:58
100483,WITHDRAW,506.11,,Retrait au distributeur - 506.11 MAD,2024-09-06 09:48:35
100765,WITHDRAW,6011.01,,Prélèvement mensuel - 6011.01 MAD,2024-09-06 10:37:11
100687,WITHDRAW,1119.02,,Retrait en espèces - 1119.02 MAD,2024-09-06 10:45:49
100238,DEPOSIT,7760.83,,Allocation mensuelle - 7760.83 MAD,2024-09-06 12:20:53
100690,TRANSFER,3049.32,100040,Virement permanent - 3049.32 MAD,2024-09-06 12:35:41
100546,WITHDRAW,481.99,,Retrait en espèces - 481.99 MAD,2024-09-06 12:55:10
100354,WITHDRAW,8367.48,,Prélèvement mensuel - 8367.48 MAD,2024-09-06 13:50:00
100447,WITHDRAW,531.79,,Retrait au distributeur - 531.79 MAD,2024-09-06 13:56:53
100607,TRANSFER,5987.81,100450,Paiement fournisseur - 5987.81 MAD,2024-09-06 14:20:06
100322,TRANSFER,5367.82,100702,Paiement de loyer - 5367.82 MAD,2024-09-06 14:20:44
100530,WITHDRAW,5190.73,,Retrait guichet - 5190.73 MAD,2024-09-06 15:15:29
100742,WITHDRAW,7081.23,,Prélèvement mensuel - 7081.23 MAD,2024-09-06 15:19:36
100470,DEPOSIT,7107.96,,Dépôt en espèces - 7107.96 MAD,2024-09-06 15:51:21
100493,DEPOSIT,4880.25,,Allocation mensuelle - 4880.25 MAD,2024-09-06 15:55:21
100088,DEPOSIT,5560.14,,Dépôt mensuel - 5560.14 MAD,2024-09-06 16:15:22
100196,WITHDRAW,2519.48,,Retrait guichet - 2519.48 MAD,2024-09-06 17:19:21
100504,TRANSFER,7761.97,100379,Virement permanent - 7761.97 MAD,2024-09-06 17:37:10
100769,TRANSFER,2536.08,100697,Transfert international - 2536.08 MAD,2024-09-06 17:51:44
100032,TRANSFER,6246.08,100361,Paiement de facture - 6246.08 MAD,2024-09-06 17:55:00
100014,WITHDRAW,2736.81,,Retrait bancaire - 2736.81 MAD,2024-09-06 18:07:59
100555,TRANSFER,9782.58,100289,Transfert international - 9782.58 MAD,2024-09-06 18:15:46
100416,WITHDRAW,9503.47,,Retrait au distributeur - 9503.47 MAD,2024-09-06 18:16:15
100335,DEPOSIT,7294.32,,Dépôt de salaire - 7294.32 MAD,2024-09-06 18:52:08
100372,TRANSFER,367.33,100183,Règlement facture - 367.33 MAD,2024-09-06 19:25:02
100588,TRANSFER,9010.23,100005,Transfert international - 9010.23 MAD,2024-09-06 19:29:05
100467,DEPOSIT,5430.43,,Remboursement - 5430.43 MAD,2024-09-06 19:41:09
100261,DEPOSIT,268.18,,Dépôt de salaire - 268.18 MAD,2024-09-06 20:04:44
100327,TRANSFER,9361.11,100626,Paiement fournisseur - 9361.11 MAD,2024-09-06 22:47:03
100183,TRANSFER,2281.41,100250,Virement permanent - 2281.41 MAD,2024-09-06 23:32:07
100647,DEPOSIT,9068.84,,Dépôt de salaire - 9068.84 MAD,2024-09-07 00:07:03
100029,WITHDRAW,7599.08,,Retrait au distributeur - 7599.08 MAD,2024-09-07 00:17:12
100345,WITHDRAW,1669.09,,Prélèvement mensuel - 1669.09 MAD,2024-09-07 00:36:57
100059,TRANSFER,4296.14,100324,Règlement facture - 4296.14 MAD,2024-09-07 01:28:14
100507,WITHDRAW,8448.83,,Retrait bancaire - 8448.83 MAD,2024-09-07 01:28:48
100089,DEPOSIT,8531.89,,Dépôt en espèces - 8531.89 MAD,2024-09-07 01:38:57
100751,TRANSFER,539.23,100649,Virement permanent - 539.23 MAD,2024-09-07 03:25:55
100700,TRANSFER,2905.75,100771,Règlement facture - 2905.75 MAD,2024-09-07 04:29:30
100283,WITHDRAW,9731.26,,Retrait bancaire - 9731.26 MAD,2024-09-07 06:26:02
100076,TRANSFER,293.69,100644,Virement familial - 293.69 MAD,2024-09-07 07:50:19
100314,DEPOSIT,7427.66,,Versement client - 7427.66 MAD,2024-09-07 09:39:19
100087,TRANSFER,9528.47,100489,Règlement facture - 9528.47 MAD,2024-09-07 12:29:00
100256,DEPOSIT,8746.72,,Prime annuelle - 8746.72 MAD,2024-09-07 14:47:06
100508,TRANSFER,6603.85,100164,Règlement facture - 6603.85 MAD,2024-09-07 14:54:42
100221,TRANSFER,3525.95,100031,Règlement facture - 3525.95 MAD,2024-09-07 17:11:42
100008,DEPOSIT,3639.54,,Allocation mensuelle - 3639.54 MAD,2024-09-07 17:34:43
100361,TRANSFER,9546.01,100269,Virement permanent - 9546.01 MAD,2024-09-07 17:36:00
100750,WITHDRAW,685.3,,Paiement carte bancaire - 685.3 MAD,2024-09-07 18:14:19
100348,DEPOSIT,670.16,,Dépôt de salaire - 670.16 MAD,2024-09-07 18:28:51
100007,TRANSFER,9633.92,100555,Virement familial - 9633.92 MAD,2024-09-07 19:06:26
100369,DEPOSIT,9512.23,,Dépôt par chèque - 9512.23 MAD,2024-09-07 19:56:12
100059,WITHDRAW,7317.12,,Retrait au distributeur - 7317.12 MAD,2024-09-07 20:11:02
100183,DEPOSIT,1827.58,,Remboursement - 1827.58 MAD,2024-09-07 20:18:52
100560,TRANSFER,1896.35,100496,Virement permanent - 1896.35 MAD,2024-09-07 21:04:18
100327,TRANSFER,9252.34,100310,Virement familial - 9252.34 MAD,2024-09-07 21:12:35
100405,TRANSFER,7073.89,100155,Paiement fournisseur - 7073.89 MAD,2024-09-07 21:12:40
100616,WITHDRAW,6112.21,,Retrait en espèces - 6112.21 MAD,2024-09-07 23:31:09
100007,DEPOSIT,7692.55,,Allocation mensuelle - 7692.55 MAD,2024-09-07 23:49:21
100407,DEPOSIT,4533.68,,Dépôt de salaire - 4533.68 MAD,2024-09-08 00:10:06
100272,DEPOSIT,8477.9,,Remboursement - 8477.9 MAD,2024-09-08 00:18:23
100701,WITHDRAW,5220.35,,Prélèvement mensuel - 5220.35 MAD,2024-09-08 02:27:12
100034,WITHDRAW,7446.2,,Retrait en espèces - 7446.2 MAD,2024-09-08 03:31:47
100385,TRANSFER,3637.19,100640,Virement permanent - 3637.19 MAD,2024-09-08 03:42:36
100739,WITHDRAW,7880.48,,Prélèvement mensuel - 7880.48 MAD,2024-09-08 03:53:01
100164,TRANSFER,617.11,100391,Virement permanent - 617.11 MAD,2024-09-08 04:04:20
100574,WITHDRAW,4599.49,,Retrait bancaire - 4599.49 MAD,2024-09-08 04:12:41
100278,DEPOSIT,5006.76,,Versement client - 5006.76 MAD,2024-09-08 05:19:18
100758,DEPOSIT,3672.42,,Remboursement - 3672.42 MAD,2024-09-08 06:00:25
100267,TRANSFER,1000.21,100717,Paiement de facture - 1000.21 MAD,2024-09-08 06:12:12
100435,WITHDRAW,7207.7,,Paiement carte bancaire - 7207.7 MAD,2024-09-08 06:12:57
100108,TRANSFER,5717.74,100228,Règlement facture - 5717.74 MAD,2024-09-08 06:34:45
100029,TRANSFER,1589.86,100732,Virement vers épargne - 1589.86 MAD,2024-09-08 06:39:25
100335,TRANSFER,978.66,100196,Paiement de loyer - 978.66 MAD,2024-09-08 07:51:16
100095,TRANSFER,7630.51,100182,Paiement de facture - 7630.51 MAD,2024-09-08 08:02:32
100281,TRANSFER,1721.13,100135,Paiement de loyer - 1721.13 MAD,2024-09-08 08:08:28
100762,DEPOSIT,7780.16,,Versement client - 7780.16 MAD,2024-09-08 10:10:50
100043,DEPOSIT,1670.49,,Dépôt en espèces - 1670.49 MAD,2024-09-08 11:49:44
100192,DEPOSIT,3002.27,,Versement client - 3002.27 MAD,2024-09-08 12:33:00
100263,DEPOSIT,2862.9,,Dépôt mensuel - 2862.9 MAD,2024-09-08 13:33:47
100249,TRANSFER,4891.24,100599,Virement vers épargne - 4891.24 MAD,2024-09-08 14:18:14
100660,WITHDRAW,1232.42,,Prélèvement mensuel - 1232.42 MAD,2024-09-08 14:31:05
100155,TRANSFER,3846.07,100697,Virement familial - 3846.07 MAD,2024-09-08 14:55:29
100054,WITHDRAW,5008.23,,Prélèvement mensuel - 5008.23 MAD,2024-09-08 14:55:33
100566,WITHDRAW,4675.4,,Retrait guichet - 4675.4 MAD,2024-09-08 15:09:18
100148,DEPOSIT,9222.49,,Dépôt de salaire - 9222.49 MAD,2024-09-08 16:21:21
100004,WITHDRAW,1916.44,,Paiement carte bancaire - 1916.44 MAD,2024-09-08 16:47:58
100756,WITHDRAW,1332.08,,Retrait en espèces - 1332.08 MAD,2024-09-08 17:41:41
100012,DEPOSIT,3144.62,,Prime annuelle - 3144.62 MAD,2024-09-08 18:35:58
100555,DEPOSIT,6032.98,,Dépôt mensuel - 6032.98 MAD,2024-09-08 19:17:11
100133,WITHDRAW,3749.38,,Paiement carte bancaire - 3749.38 MAD,2024-09-08 19:27:16
100226,DEPOSIT,6490.25,,Versement client - 6490.25 MAD,2024-09-08 20:09:39
100491,TRANSFER,6210.97,100219,Virement permanent - 6210.97 MAD,2024-09-08 20:16:18
100249,WITHDRAW,5869.18,,Paiement carte bancaire - 5869.18 MAD,2024-09-08 20:37:57
100536,DEPOSIT,7750.06,,Dépôt en espèces - 7750.06 MAD,2024-09-08 21:19:06
100007,DEPOSIT,5035.46,,Dépôt en espèces - 5035.46 MAD,2024-09-08 22:28:35
100658,WITHDRAW,1091.58,,Prélèvement mensuel - 1091.58 MAD,2024-09-08 22:59:46
100526,DEPOSIT,2998.13,,Dépôt de salaire - 2998.13 MAD,2024-09-08 23:14:54
100219,DEPOSIT,533.48,,Remboursement - 533.48 MAD,2024-09-08 23:53:54
100594,DEPOSIT,1391.27,,Remboursement - 1391.27 MAD,2024-09-08 23:59:54
100268,WITHDRAW,124.36,,Prélèvement mensuel - 124.36 MAD,2024-09-09 00:00:46
100025,TRANSFER,6430.63,100111,Paiement de loyer - 6430.63 MAD,2024-09-09 00:14:01
100566,DEPOSIT,484.85,,Prime annuelle - 484.85 MAD,2024-09-09 02:10:28
100249,TRANSFER,700.08,100707,Paiement de facture - 700.08 MAD,2024-09-09 03:57:13
100368,WITHDRAW,2599.01,,Retrait guichet - 2599.01 MAD,2024-09-09 04:45:38
100519,TRANSFER,3536.9,100070,Paiement fournisseur - 3536.9 MAD,2024-09-09 04:55:38
100105,TRANSFER,3811.96,100513,Virement familial - 3811.96 MAD,2024-09-09 05:02:42
100489,TRANSFER,6682.2,100494,Transfert international - 6682.2 MAD,2024-09-09 05:14:20
100739,DEPOSIT,6585.49,,Remboursement - 6585.49 MAD,2024-09-09 05:44:37
100756,DEPOSIT,8357.18,,Dépôt mensuel - 8357.18 MAD,2024-09-09 06:41:15
100206,TRANSFER,9380.8,100124,Virement vers épargne - 9380.8 MAD,2024-09-09 07:01:39
100030,TRANSFER,951.78,100767,Paiement fournisseur - 951.78 MAD,2024-09-09 07:45:43
100237,WITHDRAW,185.38,,Prélèvement mensuel - 185.38 MAD,2024-09-09 08:09:33
100296,TRANSFER,3941.36,100379,Virement permanent - 3941.36 MAD,2024-09-09 08:47:26
100469,WITHDRAW,4778.56,,Retrait bancaire - 4778.56 MAD,2024-09-09 08:48:15
100680,TRANSFER,4911.85,100247,Règlement facture - 4911.85 MAD,2024-09-09 09:38:57
100518,TRANSFER,5912.03,100287,Virement permanent - 5912.03 MAD,2024-09-09 10:04:42
100454,DEPOSIT,5568.05,,Prime annuelle - 5568.05 MAD,2024-09-09 10:26:21
100695,DEPOSIT,4978.99,,Dépôt en espèces - 4978.99 MAD,2024-09-09 10:36:09
100327,DEPOSIT,140.29,,Dépôt de salaire - 140.29 MAD,2024-09-09 10:59:02
100222,TRANSFER,1002.19,100626,Paiement de facture - 1002.19 MAD,2024-09-09 12:22:10
100218,TRANSFER,2573.82,100702,Paiement fournisseur - 2573.82 MAD,2024-09-09 12:40:27
100646,TRANSFER,7638.41,100666,Virement vers épargne - 7638.41 MAD,2024-09-09 13:09:46
100581,DEPOSIT,3156.75,,Prime annuelle - 3156.75 MAD,2024-09-09 13:12:55
100504,TRANSFER,6568.05,100678,Virement vers épargne - 6568.05 MAD,2024-09-09 14:05:39
100306,DEPOSIT,3262.82,,Dépôt mensuel - 3262.82 MAD,2024-09-09 14:15:13
100014,DEPOSIT,8189.75,,Prime annuelle - 8189.75 MAD,2024-09-09 15:38:58
100423,TRANSFER,5736.49,100606,Paiement fournisseur - 5736.49 MAD,2024-09-09 18:04:44
100067,TRANSFER,2894.45,100668,Virement vers épargne - 2894.45 MAD,2024-09-09 18:17:04
100306,TRANSFER,8290.55,100110,Paiement de facture - 8290.55 MAD,2024-09-09 19:49:02
100038,WITHDRAW,9404.3,,Retrait bancaire - 9404.3 MAD,2024-09-09 20:22:04
100155,DEPOSIT,5046.43,,Dépôt mensuel - 5046.43 MAD,2024-09-09 20:36:58
100687,DEPOSIT,215.29,,Prime annuelle - 215.29 MAD,2024-09-09 20:57:53
100138,WITHDRAW,9497.55,,Retrait guichet - 9497.55 MAD,2024-09-09 21:00:07
100155,TRANSFER,4757.89,100490,Paiement de facture - 4757.89 MAD,2024-09-09 21:09:56
100624,TRANSFER,1369.54,100737,Transfert international - 1369.54 MAD,2024-09-09 21:12:01
100070,DEPOSIT,7893.02,,Remboursement - 7893.02 MAD,2024-09-09 21:48:16
100351,DEPOSIT,953.99,,Dépôt de salaire - 953.99 MAD,2024-09-09 22:17:09
100318,DEPOSIT,7114.55,,Dépôt en espèces - 7114.55 MAD,2024-09-09 22:19:58
100243,DEPOSIT,7248.5,,Dépôt mensuel - 7248.5 MAD,2024-09-09 22:41:27
100734,DEPOSIT,6720.04,,Versement client - 6720.04 MAD,2024-09-09 22:50:57
100490,TRANSFER,812.41,100601,Transfert international - 812.41 MAD,2024-09-09 23:00:03
100249,WITHDRAW,5305.99,,Retrait bancaire - 5305.99 MAD,2024-09-09 23:09:30
100493,WITHDRAW,1100.03,,Retrait bancaire - 1100.03 MAD,2024-09-09 23:26:47
